Date,전체주중주말,주운행선,공급차량수,공급좌석합계수,승차인원수,1인당단가,1인당거리,1좌석당단가,좌석회전율,1키로당단가,승차율,관광,일반,대수송,임시,확정,시발역,종착역,시발종착역,열차운행횟수,1열차당승차인원,인구동태_출생아수(명),인구동태_사망자수(명),인구동태_자연증가건수(명),인구동태_조출생률(천명당),인구동태_조사망률(천명당),인구동태_자연증가율(천명당),인구동태_합계출산율(명),인구동태_출생성비(명),인구동태_영아사망률(출생아 천명당),인구동태_혼인건수(건),인구동태_조혼인율(천명당),인구동태_이혼건수(건),인구동태_조이혼율(천명당),인구동태_기대수명(출생시 기대여명),인구동태_기대수명(출생시 기대여명) - 남,인구동태_기대수명(출생시 기대여명) - 여,출국교통_계,출국교통_공항,출국교통_공항.1,출국교통_공항.2,출국교통_공항.3,출국교통_공항.4,출국교통_항구,출국교통_항구.1,출국교통_항구.2,출국교통_항구.3,입국목적_외래객입국사유_전체,입국목적_외래객입국사유_관광,입국목적_외래객입국사유_상용,입국목적_외래객입국사유_공융,입국목적_외래객입국사유_유학연수,입국목적_외래객입국사유_기타,CPI_총지수_원자료,CPI_총지수_전기대비증감,CPI_총지수_전년동기대비증감,CPI_총지수_이동평균(3기간),CPI_운송장비_원자료,CPI_운송장비_전기대비증감,CPI_운송장비_전년동기대비증감,CPI_운송장비_이동평균(3기간),CPI_개인운송장비 운영_원자료,CPI_개인운송장비 운영_전기대비증감,CPI_개인운송장비 운영_전년동기대비증감,CPI_개인운송장비 운영_이동평균(3기간),CPI_철도 여객수송_원자료,CPI_철도 여객수송_전기대비증감,CPI_철도 여객수송_전년동기대비증감,CPI_철도 여객수송_이동평균(3기간),CPI_도로 여객수송_원자료,CPI_도로 여객수송_전기대비증감,CPI_도로 여객수송_전년동기대비증감,CPI_도로 여객수송_이동평균(3기간),CPI_항공 및 수상여객운송_원자료,CPI_항공 및 수상여객운송_전기대비증감,CPI_항공 및 수상여객운송_전년동기대비증감,CPI_항공 및 수상여객운송_이동평균(3기간),CPI_기타 여객운송_원자료,CPI_기타 여객운송_전기대비증감,CPI_기타 여객운송_전년동기대비증감,CPI_기타 여객운송_이동평균(3기간),CCS_소비자심리지수_원자료,CCS_소비자심리지수_전기대비증감,CCS_소비자심리지수_전년동기대비증감,CCS_소비자심리지수_이동평균(3기간),경제활동_경제활동인구_원자료,경제활동_경제활동인구_전기대비증감,경제활동_경제활동인구_전년동기대비증감,경제활동_경제활동인구_이동평균(3기간),경제활동_실업률_원자료,경제활동_실업률_전기대비증감,경제활동_실업률_전년동기대비증감,경제활동_실업률_이동평균(3기간),경제활동_15세이상인구_원자료,경제활동_15세이상인구_전기대비증감,경제활동_15세이상인구_전년동기대비증감,경제활동_15세이상인구_이동평균(3기간),경제활동_비경제활동인구_원자료,경제활동_비경제활동인구_전기대비증감,경제활동_비경제활동인구_전년동기대비증감,경제활동_비경제활동인구_이동평균(3기간),경제활동_경제활동참가율_원자료,경제활동_경제활동참가율_전기대비증감,경제활동_경제활동참가율_전년동기대비증감,경제활동_경제활동참가율_이동평균(3기간),경제활동_고용률_원자료,경제활동_고용률_전기대비증감,경제활동_고용률_전년동기대비증감,경제활동_고용률_이동평균(3기간),sentiment_score,log_total_count
2017-01-01,주말,경부선,26842,1378927,1400158,460694.2357766561,34454.99654006355,467686.1571904635,13.191250724163996,173.8517104325448,8.382169625,0,286,51,30,205,91,78,156,1595,11407.159410867094,357771.0,285534.0,72237.0,7.0,5.6,1.4,1.052,106.3,2.8,264455.0,5.2,106032.0,2.1,82.7,79.7,85.7,2343048.0,1742922.0,340393.0,103484.0,5846.0,69803.0,58974.0,5069.0,97.0,16460.0,1220695.0,978223.0,15248.0,3649.0,10378.0,213197.0,97.366,1.024,2.134,97.1,101.507,0.711,-0.02,101.4,105.189,3.244,7.139,104.5,100.497,0.774,0.984,100.2,92.183,0.636,0.822,92.0,95.68,3.754,2.6,94.0,93.942,0.22,1.831,94.2,93.2,-1.0,-7.4,93.9,26886.0,-325.0,255.0,27139.0,3.7,0.5,0.0,3.9,43790.0,35.0,351.0,43788.0,16904.0,360.0,96.0,16648.0,61.4,-0.8,0.1,62.0,59.1,-1.1,0.1,59.5,0.0277777777777777,4.68213122712422
2017-02-01,주말,경부선,24120,1238852,1299845,420171.2736156509,31528.41267989987,440718.7580639928,12.57833876633194,159.92964691714118,7.927611155079695,0,252,0,0,252,84,72,144,1436,10861.204875338566,357771.0,285534.0,72237.0,7.0,5.6,1.4,1.052,106.3,2.8,264455.0,5.2,106032.0,2.1,82.7,79.7,85.7,2231269.0,1645754.0,327252.0,100910.0,6952.0,62767.0,67316.0,5447.0,236.0,14635.0,1252080.0,952948.0,13790.0,3003.0,59952.0,222387.0,97.632,0.266,1.992,97.5,101.887,0.38,2.162,101.8,106.229,1.04,10.384,105.9,100.497,0.0,0.984,100.5,92.183,0.0,0.822,92.2,94.394,-1.286,1.539,93.3,94.839,0.897,1.272,94.5,94.4,1.2,-3.9,94.9,27321.0,435.0,396.0,27262.0,4.9,1.2,0.0,4.2,43818.0,28.0,347.0,43818.0,16497.0,-407.0,-49.0,16556.0,62.4,1.0,0.5,62.2,59.3,0.2,0.4,59.6,-0.02,3.912023005428146
2017-03-01,주말,경부선,26996,1390852,1399381,435654.9436836205,32888.94145961995,438549.1754420208,13.07906442604507,172.17959916179734,7.973578716820468,0,325,0,0,325,91,91,169,1616,11257.710423613453,357771.0,285534.0,72237.0,7.0,5.6,1.4,1.052,106.3,2.8,264455.0,5.2,106032.0,2.1,82.7,79.7,85.7,1940542.0,1437212.0,288384.0,87011.0,3846.0,45428.0,55985.0,5703.0,48.0,16925.0,1233640.0,970389.0,16551.0,3312.0,28257.0,215131.0,97.565,-0.067,2.172,97.5,101.937,0.05,2.242,101.9,106.145,-0.084,10.972,105.7,100.497,0.0,0.984,100.5,92.183,0.0,0.822,92.2,89.814,-4.58,1.304,92.5,94.62,-0.219,0.687,94.6,97.0,2.6,-3.6,97.7,27579.0,258.0,446.0,27604.0,4.1,-0.8,-0.1,4.4,43846.0,28.0,340.0,43845.0,16267.0,-230.0,-106.0,16241.0,62.9,0.5,0.5,63.0,60.3,1.0,0.6,60.2,-0.136986301369863,4.290459441148391
2017-04-01,주말,경부선,29443,1519345,1643748,472689.19670541416,36196.70176,511014.5848129531,15.142592266100992,182.82101027231548,9.432198097367678,0,391,0,28,363,110,110,206,1789,12860.524830158718,357771.0,285534.0,72237.0,7.0,5.6,1.4,1.052,106.3,2.8,264455.0,5.2,106032.0,2.1,82.7,79.7,85.7,2003943.0,1492418.0,271919.0,90377.0,4496.0,56220.0,66503.0,5144.0,38.0,16828.0,1075899.0,854669.0,14903.0,5270.0,9359.0,191698.0,97.442,-0.123,1.869,97.5,101.967,0.03,2.102,101.9,104.864,-1.281,8.956,105.2,100.497,0.0,0.984,100.7,92.183,0.0,0.822,92.2,93.23,3.416,4.382,93.1,94.482,-0.138,0.714,94.4,101.8,4.8,-0.5,102.7,27911.0,332.0,513.0,27826.0,4.2,0.1,0.3,4.0,43871.0,25.0,334.0,43873.0,15960.0,-307.0,-178.0,16048.0,63.6,0.7,0.7,63.4,61.0,0.7,0.5,60.9,0.234375,4.158883083359672
2017-05-01,주말,경부선,25298,1305714,1430857,414954.2903214782,31441.838040303053,454774.99809250864,13.14874448235562,158.4464500210863,8.315815468372751,0,349,0,30,319,96,96,180,1542,11132.766924827389,357771.0,285534.0,72237.0,7.0,5.6,1.4,1.052,106.3,2.8,264455.0,5.2,106032.0,2.1,82.7,79.7,85.7,2003834.0,1485091.0,271320.0,89216.0,5164.0,57647.0,65276.0,5481.0,86.0,24553.0,977889.0,738590.0,16530.0,4293.0,19819.0,198657.0,97.546,0.104,1.916,97.4,101.887,-0.08,2.342,101.8,104.475,-0.389,6.971,104.3,101.109,0.612,1.596,100.5,92.183,0.0,0.822,92.1,96.384,3.154,3.848,94.5,94.198,-0.284,1.089,94.3,109.2,7.4,9.4,107.9,27987.0,76.0,370.0,27993.0,3.6,-0.6,0.0,3.9,43902.0,31.0,331.0,43899.0,15916.0,-44.0,-39.0,15907.0,63.7,0.1,0.3,63.7,61.5,0.5,0.4,61.3,-0.1153846153846153,4.356708826689592
2017-06-01,주말,경부선,27392,1414434,1445164,450487.2301150354,33647.31163657335,460243.38725387526,13.28061323763066,174.05652367119623,8.283763187703496,0,351,0,32,319,104,104,195,1669,11254.276713164818,357771.0,285534.0,72237.0,7.0,5.6,1.4,1.052,106.3,2.8,264455.0,5.2,106032.0,2.1,82.7,79.7,85.7,2098126.0,1573141.0,287950.0,86637.0,5753.0,64402.0,57440.0,5863.0,6.0,16934.0,991802.0,775181.0,13259.0,4069.0,18636.0,180657.0,97.338,-0.208,1.727,97.5,101.627,-0.26,2.002,101.6,103.52,-0.955,2.572,103.3,100.0,-1.109,0.487,100.4,91.918,-0.265,0.557,92.0,93.887,-2.497,2.994,97.0,94.134,-0.064,1.016,94.2,112.6,3.4,13.3,111.5,28081.0,94.0,361.0,28035.0,3.8,0.2,0.2,3.6,43924.0,22.0,324.0,43924.0,15844.0,-72.0,-36.0,15890.0,63.9,0.2,0.3,63.8,61.5,0.0,0.2,61.5,0.0377358490566037,3.970291913552122
2017-07-01,주말,경부선,29700,1534597,1435224,487321.19201290095,36705.377109156856,456533.9423098544,13.101399761377492,185.90850978150567,8.287818928540297,0,379,0,44,335,112,112,210,1821,11042.40008,357771.0,285534.0,72237.0,7.0,5.6,1.4,1.052,106.3,2.8,264455.0,5.2,106032.0,2.1,82.7,79.7,85.7,2389447.0,1793164.0,322647.0,94029.0,10081.0,80667.0,62795.0,7176.0,5.0,18883.0,1008671.0,782389.0,14145.0,5334.0,14278.0,192525.0,97.499,0.161,2.068,97.6,101.186,-0.441,0.28,101.1,101.997,-1.523,0.818,102.8,100.0,0.0,0.487,100.0,91.918,0.0,0.557,91.9,100.691,6.804,2.28,98.8,94.372,0.238,1.107,94.3,112.7,0.1,11.1,112.2,28037.0,-44.0,300.0,28007.0,3.4,-0.4,-0.1,3.6,43946.0,22.0,320.0,43946.0,15909.0,65.0,20.0,15939.0,63.8,-0.1,0.2,63.7,61.6,0.1,0.3,61.4,-0.0806451612903225,4.127134385045092
2017-08-01,주말,경부선,25280,1307556,1306112,417251.2175716304,31880.041962644063,417275.9696974216,11.990091467409954,157.0815846022047,7.677348583582927,0,310,0,28,282,96,96,180,1540,10178.611299969716,357771.0,285534.0,72237.0,7.0,5.6,1.4,1.052,106.3,2.8,264455.0,5.2,106032.0,2.1,82.7,79.7,85.7,2385301.0,1792997.0,324089.0,93634.0,9312.0,82348.0,57500.0,8396.0,155.0,16870.0,1103506.0,817226.0,14129.0,5190.0,61676.0,205285.0,98.058,0.559,2.381,97.9,100.596,-0.59,-0.37,100.9,102.995,0.998,3.097,103.2,100.0,0.0,0.277,100.0,91.918,0.0,0.371,92.0,101.893,1.202,1.652,99.1,94.4,0.028,1.154,94.5,111.3,-1.4,8.7,111.0,27903.0,-134.0,213.0,27961.0,3.6,0.2,0.0,3.4,43967.0,21.0,315.0,43967.0,16064.0,155.0,102.0,16006.0,63.5,-0.3,0.1,63.6,61.2,-0.4,0.0,61.4,0.1587301587301587,4.143134726391533
2017-09-01,주말,경부선,29658,1538539,1560339,474782.3862,35555.43151,481050.4617101907,14.196549827090314,186.93814704502205,8.678749457534776,0,375,47,47,281,104,104,194,1798,12148.428743943065,357771.0,285534.0,72237.0,7.0,5.6,1.4,1.052,106.3,2.8,264455.0,5.2,106032.0,2.1,82.7,79.7,85.7,2236500.0,1702043.0,286387.0,93333.0,9210.0,71585.0,49628.0,7896.0,82.0,16336.0,1078653.0,839415.0,13908.0,5367.0,24787.0,195176.0,98.172,0.114,1.925,98.1,100.926,0.33,-0.12,100.9,104.496,1.501,5.092,104.6,100.0,0.0,0.277,100.0,92.13,0.212,0.583,92.1,94.863,-7.03,1.773,97.9,94.62,0.22,1.108,94.6,108.9,-2.4,6.4,110.2,27943.0,40.0,264.0,27922.0,3.3,-0.3,-0.2,3.4,43987.0,20.0,309.0,43990.0,16044.0,-20.0,46.0,16068.0,63.5,0.0,0.1,63.5,61.4,0.2,0.3,61.3,-0.1842105263157894,4.736198448394496
2017-10-01,주말,경부선,27710,1439077,1484009,459492.8211394723,34272.62924211702,472622.1995,13.40692487068371,174.33188046907117,8.488526332566172,0,338,93,37,208,91,91,169,1675,11519.10835951696,357771.0,285534.0,72237.0,7.0,5.6,1.4,1.052,106.3,2.8,264455.0,5.2,106032.0,2.1,82.7,79.7,85.7,2231748.0,1655436.0,310958.0,96611.0,12354.0,79607.0,52704.0,7823.0,35.0,16220.0,1165638.0,899881.0,16146.0,5192.0,23411.0,221008.0,98.077,-0.095,1.698,97.9,101.176,0.25,0.17,100.9,106.187,1.691,6.657,106.0,100.0,0.0,0.277,100.0,92.13,0.0,0.583,92.1,97.041,2.178,4.608,94.9,94.693,0.073,0.842,94.6,110.5,1.6,7.7,111.1,27920.0,-23.0,254.0,27917.0,3.2,-0.1,-0.1,3.2,44015.0,28.0,311.0,44014.0,16095.0,51.0,57.0,16097.0,63.4,-0.1,0.1,63.4,61.4,0.0,0.2,61.4,0.119047619047619,3.737669618283368
2017-11-01,주말,경부선,25468,1327459,1531124,408057.1647311004,30541.77051352212,470382.2013015834,13.83877754775898,160.32125492190897,8.473755430791297,0,306,0,28,278,84,84,156,1540,11929.386538461538,357771.0,285534.0,72237.0,7.0,5.6,1.4,1.052,106.3,2.8,264455.0,5.2,106032.0,2.1,82.7,79.7,85.7,2227747.0,1642112.0,323474.0,94971.0,8674.0,78837.0,58196.0,5569.0,171.0,15743.0,1093217.0,880745.0,15306.0,5873.0,14241.0,177052.0,97.347,-0.73,1.11,97.7,100.596,-0.58,0.451,100.6,107.184,0.997,6.614,107.2,100.0,0.0,0.277,100.0,92.13,0.0,0.583,92.1,92.883,-4.158,4.139,95.3,94.574,-0.119,0.778,94.6,113.9,3.4,18.0,112.2,27889.0,-31.0,276.0,27775.0,3.1,-0.1,0.0,3.2,44040.0,25.0,310.0,44038.0,16151.0,56.0,34.0,16263.0,63.3,-0.1,0.2,63.1,61.4,0.0,0.2,61.1,0.2191780821917808,4.290459441148391
2017-12-01,주말,경부선,31118,1631822,1761118,515838.0269903794,38709.56933227056,556263.6924812398,16.180036975265143,199.95557421177776,10.01939788952486,0,349,0,21,328,105,105,195,1856,14229.663557926062,357771.0,285534.0,72237.0,7.0,5.6,1.4,1.052,106.3,2.8,264455.0,5.2,106032.0,2.1,82.7,79.7,85.7,2404942.0,1762142.0,359417.0,100325.0,11961.0,91890.0,56206.0,6658.0,25.0,16318.0,1134068.0,925938.0,13156.0,4338.0,17858.0,172778.0,97.698,0.351,1.356,97.7,99.965,-0.631,-0.831,100.3,108.108,0.924,6.163,108.0,100.0,0.0,0.277,100.0,92.13,0.0,0.583,92.1,95.943,3.06,4.017,95.6,94.674,0.1,0.952,94.9,112.3,-1.6,18.1,112.6,27516.0,-373.0,305.0,27546.0,3.3,0.2,0.1,3.4,44060.0,20.0,305.0,44058.0,16543.0,392.0,-1.0,16511.0,62.5,-0.8,0.3,62.5,60.4,-1.0,0.2,60.4,0.5,4.406719247264253
2018-01-01,주말,경부선,24728,1302538,1276931,412316.930001612,30981.549723746357,404328.8389723914,11.76369910277456,159.70346034091455,7.298296002981247,0,261,0,20,241,84,84,156,1466,10452.65067865327,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,2.8,257622.0,5.0,108684.0,2.1,82.7,79.7,85.7,2866780.0,2121881.0,416673.0,110379.0,14179.0,118809.0,65294.0,5036.0,21.0,14508.0,956036.0,742732.0,14663.0,4126.0,13858.0,180657.0,98.106,0.408,0.74,98.2,100.445,0.48,-1.062,100.2,108.675,0.567,3.486,108.7,100.0,0.0,-0.497,100.0,92.112,-0.018,-0.071,92.1,98.11,2.167,2.43,98.0,95.507,0.833,1.565,95.7,111.6,-0.7,18.4,111.2,27232.0,-284.0,346.0,27365.0,3.7,0.4,0.0,3.9,44073.0,13.0,283.0,44075.0,16840.0,297.0,-64.0,16709.0,61.8,-0.7,0.4,62.1,59.5,-0.9,0.4,59.7,0.0897435897435897,4.356708826689592
2018-02-01,주말,경부선,24880,1312722,1284708,420721.3085830247,31187.71415,412030.1987710442,11.739994207837992,161.89731140328828,7.470231222,0,204,42,0,162,72,72,120,1450,10629.101092896177,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,2.8,257622.0,5.0,108684.0,2.1,82.7,79.7,85.7,2311009.0,1691338.0,337662.0,93820.0,13159.0,95357.0,63938.0,3817.0,17.0,11901.0,1045415.0,790477.0,11323.0,3669.0,54618.0,185328.0,98.855,0.749,1.223,98.6,100.095,-0.35,-1.792,100.5,109.284,0.609,3.055,109.0,100.0,0.0,-0.497,100.0,92.112,0.0,-0.071,92.1,99.819,1.709,5.425,97.8,96.78,1.273,1.941,96.2,109.8,-1.8,15.4,110.4,27348.0,116.0,27.0,27464.0,4.6,0.9,-0.3,4.3,44093.0,20.0,275.0,44089.0,16744.0,-96.0,247.0,16624.0,62.0,0.2,-0.4,62.3,59.2,-0.3,-0.1,59.6,-0.0166666666666666,4.0943445622221
2018-03-01,주말,경부선,28704,1513001,1515686,462030.374909709,34688.19081670212,462670.799,14.02512220654851,186.46522322193064,8.477010389284784,0,266,0,0,266,84,84,140,1690,12556.317213114757,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,2.8,257622.0,5.0,108684.0,2.1,82.7,79.7,85.7,2252565.0,1656099.0,336047.0,91795.0,9893.0,86490.0,51114.0,6087.0,28.0,15012.0,1366100.0,1085542.0,14678.0,4029.0,44090.0,217761.0,98.751,-0.104,1.186,98.8,100.926,0.831,-1.011,100.7,108.958,-0.326,2.813,108.9,100.0,0.0,-0.497,100.0,92.112,0.0,-0.071,92.1,95.577,-4.242,5.763,97.0,96.24,-0.54,1.62,96.5,109.7,-0.1,12.7,109.4,27811.0,463.0,232.0,27729.0,4.5,-0.1,0.4,4.4,44100.0,7.0,254.0,44105.0,16289.0,-455.0,22.0,16375.0,63.1,1.1,0.2,62.9,60.2,1.0,-0.1,60.1,0.2325581395348837,3.7612001156935615
2018-04-01,주말,경부선,26612,1402917,1562367,430195.4562160219,32676.27131,478959.7393968291,14.475119414762112,171.1474955923872,8.875966502870643,0,273,0,0,273,78,78,130,1568,12951.28674863388,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,2.8,257622.0,5.0,108684.0,2.1,82.7,79.7,85.7,2230200.0,1627495.0,319401.0,96337.0,10017.0,86902.0,68418.0,6552.0,26.0,15052.0,1331709.0,1091353.0,15462.0,5434.0,13556.0,205904.0,98.931,0.18,1.489,98.9,100.996,0.07,-0.971,101.1,108.318,-0.64,3.454,109.0,100.0,0.0,-0.497,100.0,92.112,0.0,-0.071,92.1,95.473,-0.104,2.243,96.8,96.405,0.165,1.923,96.3,108.7,-1.0,6.9,109.3,28029.0,218.0,118.0,28008.0,4.1,-0.4,-0.1,4.2,44122.0,22.0,251.0,44121.0,16093.0,-196.0,133.0,16113.0,63.5,0.4,-0.1,63.5,60.9,0.7,-0.1,60.8,-0.2978723404255319,3.8501476017100575
2018-05-01,주말,경부선,24936,1315434,1496732,398894.7783,30423.54522368765,453445.6102951253,13.64397639511738,157.35608686148757,8.437229913796687,0,279,0,12,267,72,72,120,1468,12226.401787083016,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,2.8,257622.0,5.0,108684.0,2.1,82.7,79.7,85.7,2331565.0,1704998.0,324254.0,99615.0,11764.0,103892.0,57935.0,9864.0,39.0,19204.0,1238021.0,991449.0,15568.0,5271.0,19532.0,206201.0,98.979,0.048,1.433,98.9,101.356,0.36,-0.531,101.1,109.767,1.449,5.292,109.9,100.0,0.0,-1.109,100.0,92.112,0.0,-0.071,92.1,99.462,3.989,3.078,97.7,96.231,-0.174,2.033,96.2,109.6,0.9,0.4,108.4,28184.0,155.0,197.0,28125.0,4.0,-0.1,0.4,3.9,44141.0,19.0,239.0,44141.0,15956.0,-137.0,40.0,16016.0,63.9,0.4,0.2,63.7,61.3,0.4,-0.2,61.2,-0.2125,4.382026634673881
2018-06-01,주말,경부선,28702,1513665,1578531,473260.1120316587,35723.27900035387,493855.37821062887,14.60121537612675,185.47139275391035,9.092705921636108,0,308,0,1,307,84,84,140,1691,13069.851972544317,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,2.8,257622.0,5.0,108684.0,2.1,82.7,79.7,85.7,2323986.0,1729473.0,323154.0,87770.0,10816.0,96967.0,54290.0,6964.0,196.0,14356.0,1282093.0,1055855.0,13647.0,4822.0,19732.0,188037.0,98.779,-0.2,1.441,98.8,100.846,-0.51,-0.781,100.5,111.73,1.963,8.21,111.1,100.0,0.0,0.0,100.0,92.112,0.0,0.194,92.1,98.223,-1.239,4.336,101.5,96.084,-0.147,1.95,96.1,106.9,-2.7,-5.7,106.2,28161.0,-23.0,80.0,28156.0,3.7,-0.3,-0.1,3.8,44161.0,20.0,237.0,44163.0,16000.0,44.0,156.0,16007.0,63.8,-0.1,-0.1,63.8,61.4,0.1,-0.1,61.3,-0.202127659574468,4.543294782270004
2018-07-01,주말,경부선,27182,1436244,1394284,446129.3811610536,33450.53989327756,433311.8621832989,12.61763866396062,173.41597689047285,7.936062627615979,0,221,0,7,214,65,65,104,1580,11473.585259751706,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,2.8,257622.0,5.0,108684.0,2.1,82.7,79.7,85.7,2495297.0,1853908.0,342418.0,90681.0,11793.0,116296.0,56159.0,8795.0,6.0,15241.0,1254833.0,1030612.0,14602.0,5372.0,17020.0,187227.0,98.59,-0.189,1.091,98.9,99.364,-1.482,-1.822,99.8,111.877,0.147,9.88,112.0,100.0,0.0,0.0,100.0,92.112,0.0,0.194,92.1,106.848,8.625,6.157,104.2,96.011,-0.073,1.639,96.0,102.1,-4.8,-10.6,103.0,28123.0,-38.0,86.0,28108.0,3.7,0.0,0.3,3.8,44187.0,26.0,241.0,44186.0,16064.0,64.0,155.0,16079.0,63.6,-0.2,-0.2,63.6,61.3,-0.1,-0.3,61.2,-0.154696132596685,5.198497031265826
2018-08-01,주말,경부선,27208,1437556,1402150,452172.72097063216,34005.76722580349,441134.3964006299,12.677217663718205,172.90368041228945,8.108534173214892,0,223,0,7,216,65,65,104,1580,11536.809471557,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,2.8,257622.0,5.0,108684.0,2.1,82.7,79.7,85.7,2519860.0,1859013.0,349430.0,88028.0,10757.0,125310.0,64656.0,8555.0,6.0,14105.0,1391727.0,1100711.0,14347.0,5196.0,61752.0,209721.0,99.462,0.872,1.404,99.4,99.224,-0.14,-1.372,99.3,112.496,0.619,9.501,112.5,100.0,0.0,0.0,100.0,92.112,0.0,0.194,92.1,107.599,0.751,5.706,105.3,96.038,0.027,1.638,96.1,100.1,-2.0,-11.2,101.1,28039.0,-84.0,136.0,28080.0,4.0,0.3,0.4,3.8,44211.0,24.0,244.0,44212.0,16172.0,108.0,108.0,16131.0,63.4,-0.2,-0.1,63.5,60.9,-0.4,-0.3,61.1,-0.0125,4.382026634673881
2018-09-01,주말,경부선,30004,1585170,1512656,477330.8153307404,35400.36952421505,456087.3985918548,13.365915249988838,188.79763679112983,8.26045542,0,267,39,44,184,70,70,112,1758,12052.90014075655,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,2.8,257622.0,5.0,108684.0,2.1,82.7,79.7,85.7,2225756.0,1676178.0,295922.0,79656.0,9895.0,89786.0,50863.0,6469.0,36.0,16951.0,1278604.0,1013326.0,15785.0,5633.0,37268.0,206592.0,100.221,0.759,2.049,99.9,99.364,0.14,-1.562,99.5,113.147,0.651,8.651,113.9,100.0,0.0,0.0,100.0,92.112,0.0,-0.018,92.1,101.489,-6.11,6.626,103.4,96.24,0.202,1.62,96.3,101.0,0.9,-7.9,100.4,28079.0,40.0,136.0,28060.0,3.6,-0.4,0.3,3.7,44237.0,26.0,250.0,44237.0,16158.0,-14.0,114.0,16176.0,63.5,0.1,0.0,63.4,61.2,0.3,-0.2,61.1,-0.0405405405405405,4.30406509320417
2018-10-01,주말,경부선,25824,1364876,1566246,405328.69522329175,30395.399537884143,464200.93247863767,13.76819976437736,160.01486816764265,8.504946246533805,0,247,0,48,199,60,60,96,1512,12428.214625736047,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,2.8,257622.0,5.0,108684.0,2.1,82.7,79.7,85.7,2347876.0,1727907.0,331933.0,92047.0,11594.0,106122.0,56226.0,7138.0,326.0,14583.0,1527832.0,1269201.0,17118.0,5775.0,15180.0,220558.0,100.041,-0.18,1.964,99.9,99.795,0.431,-1.381,99.4,115.993,2.846,9.806,113.9,100.0,0.0,0.0,100.0,92.112,0.0,-0.018,92.2,101.226,-0.263,4.185,100.5,96.496,0.256,1.803,96.5,100.2,-0.8,-10.3,99.3,28063.0,-16.0,143.0,28078.0,3.5,-0.1,0.3,3.4,44262.0,25.0,247.0,44261.0,16199.0,41.0,104.0,16183.0,63.4,-0.1,0.0,63.4,61.2,0.0,-0.2,61.3,-0.4262295081967213,4.110873864173311
2018-11-01,주말,경부선,27960,1477340,1776621,435436.7318309536,32627.05127,523360.0147816636,15.62942605577422,173.49112200888698,9.581611185008237,0,268,0,52,216,65,65,104,1636,14113.051247279824,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,2.8,257622.0,5.0,108684.0,2.1,82.7,79.7,85.7,2295810.0,1671958.0,326243.0,88193.0,11181.0,114275.0,62874.0,6079.0,1181.0,13826.0,1350390.0,1130709.0,15389.0,6359.0,16243.0,181690.0,99.33,-0.711,1.983,99.5,99.154,-0.641,-1.442,99.5,112.675,-3.318,5.491,111.5,100.0,0.0,0.0,100.0,92.369,0.257,0.239,92.3,98.918,-2.308,6.035,100.5,96.707,0.211,2.133,96.8,96.6,-3.6,-17.3,98.2,28092.0,29.0,203.0,27912.0,3.2,-0.3,0.1,3.4,44284.0,22.0,244.0,44287.0,16192.0,-7.0,41.0,16375.0,63.4,0.0,0.1,63.0,61.4,0.2,0.0,60.9,-0.5864661654135338,4.890349128221754
2018-12-01,주말,경부선,30156,1593082,1694698,475642.8158,35863.61428,505678.8413462723,14.890914571467803,185.74271143149676,9.302221441752284,0,288,0,56,232,70,70,112,1766,13435.66077828981,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,2.8,257622.0,5.0,108684.0,2.1,82.7,79.7,85.7,2495279.0,1811828.0,353122.0,88528.0,12631.0,148356.0,60818.0,5830.0,33.0,14133.0,1324119.0,1112381.0,12965.0,5331.0,19162.0,174280.0,98.988,-0.342,1.29,99.1,99.424,0.27,-0.541,99.3,105.725,-6.95,-2.383,106.3,100.0,0.0,0.0,100.0,92.369,0.0,0.239,92.4,101.254,2.336,5.311,100.0,97.119,0.412,2.445,97.2,97.8,1.2,-14.5,97.6,27582.0,-510.0,66.0,27710.0,3.4,0.2,0.1,3.7,44316.0,32.0,256.0,44306.0,16733.0,541.0,190.0,16596.0,62.2,-1.2,-0.3,62.5,60.1,-1.3,-0.3,60.2,-0.7106060606060606,6.492239835020471
